Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,FlowGroupID,FlowMultiplierTypeID,Value,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,,,,,Wetland: Estuarine Forested,31,31,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3251,,,,,
,,,,,Wetland: Estuarine Forested,31,31,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3435,,,,,
,,,,,Wetland: Estuarine Forested,31,31,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1155,,,,,
,,,,,Wetland: Estuarine Forested,31,31,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1488,,,,,
,,,,,Wetland: Estuarine Forested,32,32,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0661,,,,,
,,,,,Wetland: Estuarine Forested,32,32,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3274,,,,,
,,,,,Wetland: Estuarine Forested,32,32,Net Growth Forest: Atmosphere -> Foliage [Type],,0.348,,,,,
,,,,,Wetland: Estuarine Forested,32,32,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1099,,,,,
,,,,,Wetland: Estuarine Forested,32,32,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1487,,,,,
,,,,,Wetland: Estuarine Forested,33,33,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0652,,,,,
,,,,,Wetland: Estuarine Forested,33,33,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3293,,,,,
,,,,,Wetland: Estuarine Forested,33,33,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3521,,,,,
,,,,,Wetland: Estuarine Forested,33,33,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.105,,,,,
,,,,,Wetland: Estuarine Forested,33,33,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1485,,,,,
,,,,,Wetland: Estuarine Forested,34,34,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0645,,,,,
,,,,,Wetland: Estuarine Forested,34,34,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3309,,,,,
,,,,,Wetland: Estuarine Forested,34,34,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3556,,,,,
,,,,,Wetland: Estuarine Forested,34,34,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1007,,,,,
,,,,,Wetland: Estuarine Forested,34,34,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1484,,,,,
,,,,,Wetland: Estuarine Forested,35,35,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0639,,,,,
,,,,,Wetland: Estuarine Forested,35,35,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3321,,,,,
,,,,,Wetland: Estuarine Forested,35,35,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3586,,,,,
,,,,,Wetland: Estuarine Forested,35,35,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0971,,,,,
,,,,,Wetland: Estuarine Forested,35,35,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1483,,,,,
,,,,,Wetland: Estuarine Forested,36,36,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.063,,,,,
,,,,,Wetland: Estuarine Forested,36,36,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3342,,,,,
,,,,,Wetland: Estuarine Forested,36,36,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3625,,,,,
,,,,,Wetland: Estuarine Forested,36,36,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0922,,,,,
,,,,,Wetland: Estuarine Forested,36,36,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.148,,,,,
,,,,,Wetland: Estuarine Forested,37,37,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0625,,,,,
,,,,,Wetland: Estuarine Forested,37,37,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3352,,,,,
,,,,,Wetland: Estuarine Forested,37,37,Net Growth Forest: Atmosphere -> Foliage [Type],,0.365,,,,,
,,,,,Wetland: Estuarine Forested,37,37,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0893,,,,,
,,,,,Wetland: Estuarine Forested,37,37,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1479,,,,,
,,,,,Wetland: Estuarine Forested,38,38,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.062,,,,,
,,,,,Wetland: Estuarine Forested,38,38,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3366,,,,,
,,,,,Wetland: Estuarine Forested,38,38,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3678,,,,,
,,,,,Wetland: Estuarine Forested,38,38,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0858,,,,,
,,,,,Wetland: Estuarine Forested,38,38,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1478,,,,,
,,,,,Wetland: Estuarine Forested,39,39,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0613,,,,,
,,,,,Wetland: Estuarine Forested,39,39,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3382,,,,,
,,,,,Wetland: Estuarine Forested,39,39,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3707,,,,,
,,,,,Wetland: Estuarine Forested,39,39,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0823,,,,,
,,,,,Wetland: Estuarine Forested,39,39,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1476,,,,,
,,,,,Wetland: Estuarine Forested,40,40,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.061,,,,,
,,,,,Wetland: Estuarine Forested,40,40,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3388,,,,,
,,,,,Wetland: Estuarine Forested,40,40,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3725,,,,,
,,,,,Wetland: Estuarine Forested,40,40,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0801,,,,,
,,,,,Wetland: Estuarine Forested,40,40,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1475,,,,,
,,,,,Wetland: Estuarine Forested,41,41,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0604,,,,,
,,,,,Wetland: Estuarine Forested,41,41,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3405,,,,,
,,,,,Wetland: Estuarine Forested,41,41,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3753,,,,,
,,,,,Wetland: Estuarine Forested,41,41,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0765,,,,,
,,,,,Wetland: Estuarine Forested,41,41,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1473,,,,,
,,,,,Wetland: Estuarine Forested,42,42,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0602,,,,,
,,,,,Wetland: Estuarine Forested,42,42,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3408,,,,,
,,,,,Wetland: Estuarine Forested,42,42,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3766,,,,,
,,,,,Wetland: Estuarine Forested,42,42,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0751,,,,,
,,,,,Wetland: Estuarine Forested,42,42,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1473,,,,,
,,,,,Wetland: Estuarine Forested,43,43,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0597,,,,,
,,,,,Wetland: Estuarine Forested,43,43,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3421,,,,,
,,,,,Wetland: Estuarine Forested,43,43,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3789,,,,,
,,,,,Wetland: Estuarine Forested,43,43,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0722,,,,,
,,,,,Wetland: Estuarine Forested,43,43,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1471,,,,,
,,,,,Wetland: Estuarine Forested,44,44,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0593,,,,,
,,,,,Wetland: Estuarine Forested,44,44,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.343,,,,,
,,,,,Wetland: Estuarine Forested,44,44,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3807,,,,,
,,,,,Wetland: Estuarine Forested,44,44,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0701,,,,,
,,,,,Wetland: Estuarine Forested,44,44,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.147,,,,,
,,,,,Wetland: Estuarine Forested,45,45,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0591,,,,,
,,,,,Wetland: Estuarine Forested,45,45,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3434,,,,,
,,,,,Wetland: Estuarine Forested,45,45,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3819,,,,,
,,,,,Wetland: Estuarine Forested,45,45,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0686,,,,,
,,,,,Wetland: Estuarine Forested,45,45,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1469,,,,,
,,,,,Wetland: Estuarine Forested,46,46,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0587,,,,,
,,,,,Wetland: Estuarine Forested,46,46,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3444,,,,,
,,,,,Wetland: Estuarine Forested,46,46,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3836,,,,,
,,,,,Wetland: Estuarine Forested,46,46,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0665,,,,,
,,,,,Wetland: Estuarine Forested,46,46,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1467,,,,,
,,,,,Wetland: Estuarine Forested,47,47,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0585,,,,,
,,,,,Wetland: Estuarine Forested,47,47,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3449,,,,,
,,,,,Wetland: Estuarine Forested,47,47,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3848,,,,,
,,,,,Wetland: Estuarine Forested,47,47,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.065,,,,,
,,,,,Wetland: Estuarine Forested,47,47,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1467,,,,,
,,,,,Wetland: Estuarine Forested,48,48,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0581,,,,,
,,,,,Wetland: Estuarine Forested,48,48,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3459,,,,,
,,,,,Wetland: Estuarine Forested,48,48,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3865,,,,,
,,,,,Wetland: Estuarine Forested,48,48,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0629,,,,,
,,,,,Wetland: Estuarine Forested,48,48,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1465,,,,,
,,,,,Wetland: Estuarine Forested,49,49,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.058,,,,,
,,,,,Wetland: Estuarine Forested,49,49,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3461,,,,,
,,,,,Wetland: Estuarine Forested,49,49,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3872,,,,,
,,,,,Wetland: Estuarine Forested,49,49,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0622,,,,,
,,,,,Wetland: Estuarine Forested,49,49,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1465,,,,,
,,,,,Wetland: Estuarine Forested,50,50,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0578,,,,,
,,,,,Wetland: Estuarine Forested,50,50,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3467,,,,,
,,,,,Wetland: Estuarine Forested,50,50,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3884,,,,,
,,,,,Wetland: Estuarine Forested,50,50,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0607,,,,,
,,,,,Wetland: Estuarine Forested,50,50,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1464,,,,,
,,,,,Wetland: Estuarine Forested,51,51,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0577,,,,,
,,,,,Wetland: Estuarine Forested,51,51,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3469,,,,,
,,,,,Wetland: Estuarine Forested,51,51,Net Growth Forest: Atmosphere -> Foliage [Type],,0.389,,,,,
,,,,,Wetland: Estuarine Forested,51,51,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.06,,,,,
,,,,,Wetland: Estuarine Forested,51,51,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1464,,,,,
,,,,,Wetland: Estuarine Forested,52,52,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0575,,,,,
,,,,,Wetland: Estuarine Forested,52,52,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3475,,,,,
,,,,,Wetland: Estuarine Forested,52,52,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3902,,,,,
,,,,,Wetland: Estuarine Forested,52,52,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0585,,,,,
,,,,,Wetland: Estuarine Forested,52,52,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1463,,,,,
,,,,,Wetland: Estuarine Forested,53,53,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0572,,,,,
,,,,,Wetland: Estuarine Forested,53,53,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3483,,,,,
,,,,,Wetland: Estuarine Forested,53,53,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3913,,,,,
,,,,,Wetland: Estuarine Forested,53,53,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.057,,,,,
,,,,,Wetland: Estuarine Forested,53,53,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1462,,,,,
,,,,,Wetland: Estuarine Forested,54,54,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0572,,,,,
,,,,,Wetland: Estuarine Forested,54,54,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3481,,,,,
,,,,,Wetland: Estuarine Forested,54,54,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3914,,,,,
,,,,,Wetland: Estuarine Forested,54,54,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0571,,,,,
,,,,,Wetland: Estuarine Forested,54,54,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1462,,,,,
,,,,,Wetland: Estuarine Forested,55,55,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.057,,,,,
,,,,,Wetland: Estuarine Forested,55,55,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3488,,,,,
,,,,,Wetland: Estuarine Forested,55,55,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3925,,,,,
,,,,,Wetland: Estuarine Forested,55,55,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,55,55,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1461,,,,,
,,,,,Wetland: Estuarine Forested,56,56,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0569,,,,,
,,,,,Wetland: Estuarine Forested,56,56,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3491,,,,,
,,,,,Wetland: Estuarine Forested,56,56,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3931,,,,,
,,,,,Wetland: Estuarine Forested,56,56,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0549,,,,,
,,,,,Wetland: Estuarine Forested,56,56,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.146,,,,,
,,,,,Wetland: Estuarine Forested,57,57,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0567,,,,,
,,,,,Wetland: Estuarine Forested,57,57,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3494,,,,,
,,,,,Wetland: Estuarine Forested,57,57,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3937,,,,,
,,,,,Wetland: Estuarine Forested,57,57,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0542,,,,,
,,,,,Wetland: Estuarine Forested,57,57,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.146,,,,,
,,,,,Wetland: Estuarine Forested,58,58,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0567,,,,,
,,,,,Wetland: Estuarine Forested,58,58,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3492,,,,,
,,,,,Wetland: Estuarine Forested,58,58,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3938,,,,,
,,,,,Wetland: Estuarine Forested,58,58,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0542,,,,,
,,,,,Wetland: Estuarine Forested,58,58,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.146,,,,,
,,,,,Wetland: Estuarine Forested,59,59,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0565,,,,,
,,,,,Wetland: Estuarine Forested,59,59,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3501,,,,,
,,,,,Wetland: Estuarine Forested,59,59,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3949,,,,,
,,,,,Wetland: Estuarine Forested,59,59,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0527,,,,,
,,,,,Wetland: Estuarine Forested,59,59,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1459,,,,,
,,,,,Wetland: Estuarine Forested,60,60,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0565,,,,,
,,,,,Wetland: Estuarine Forested,60,60,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3499,,,,,
,,,,,Wetland: Estuarine Forested,60,60,Net Growth Forest: Atmosphere -> Foliage [Type],,0.395,,,,,
,,,,,Wetland: Estuarine Forested,60,60,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0527,,,,,
,,,,,Wetland: Estuarine Forested,60,60,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1459,,,,,
,,,,,Wetland: Estuarine Forested,61,61,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0564,,,,,
,,,,,Wetland: Estuarine Forested,61,61,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3503,,,,,
,,,,,Wetland: Estuarine Forested,61,61,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3955,,,,,
,,,,,Wetland: Estuarine Forested,61,61,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.052,,,,,
,,,,,Wetland: Estuarine Forested,61,61,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1458,,,,,
,,,,,Wetland: Estuarine Forested,62,62,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0564,,,,,
,,,,,Wetland: Estuarine Forested,62,62,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3502,,,,,
,,,,,Wetland: Estuarine Forested,62,62,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3956,,,,,
,,,,,Wetland: Estuarine Forested,62,62,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.052,,,,,
,,,,,Wetland: Estuarine Forested,62,62,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1459,,,,,
,,,,,Wetland: Estuarine Forested,63,63,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0563,,,,,
,,,,,Wetland: Estuarine Forested,63,63,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3506,,,,,
,,,,,Wetland: Estuarine Forested,63,63,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3961,,,,,
,,,,,Wetland: Estuarine Forested,63,63,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0512,,,,,
,,,,,Wetland: Estuarine Forested,63,63,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1458,,,,,
,,,,,Wetland: Estuarine Forested,64,64,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0561,,,,,
,,,,,Wetland: Estuarine Forested,64,64,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3509,,,,,
,,,,,Wetland: Estuarine Forested,64,64,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3967,,,,,
,,,,,Wetland: Estuarine Forested,64,64,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0505,,,,,
,,,,,Wetland: Estuarine Forested,64,64,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1458,,,,,
,,,,,Wetland: Estuarine Forested,65,65,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0562,,,,,
,,,,,Wetland: Estuarine Forested,65,65,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3509,,,,,
,,,,,Wetland: Estuarine Forested,65,65,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3967,,,,,
,,,,,Wetland: Estuarine Forested,65,65,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0505,,,,,
,,,,,Wetland: Estuarine Forested,65,65,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1457,,,,,
,,,,,Wetland: Estuarine Forested,66,66,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0562,,,,,
,,,,,Wetland: Estuarine Forested,66,66,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3508,,,,,
,,,,,Wetland: Estuarine Forested,66,66,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3968,,,,,
,,,,,Wetland: Estuarine Forested,66,66,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0505,,,,,
,,,,,Wetland: Estuarine Forested,66,66,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1458,,,,,
,,,,,Wetland: Estuarine Forested,67,67,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.056,,,,,
,,,,,Wetland: Estuarine Forested,67,67,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3512,,,,,
,,,,,Wetland: Estuarine Forested,67,67,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3973,,,,,
,,,,,Wetland: Estuarine Forested,67,67,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0498,,,,,
,,,,,Wetland: Estuarine Forested,67,67,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1457,,,,,
,,,,,Wetland: Estuarine Forested,68,68,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.056,,,,,
,,,,,Wetland: Estuarine Forested,68,68,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3511,,,,,
,,,,,Wetland: Estuarine Forested,68,68,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3973,,,,,
,,,,,Wetland: Estuarine Forested,68,68,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0498,,,,,
,,,,,Wetland: Estuarine Forested,68,68,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1457,,,,,
,,,,,Wetland: Estuarine Forested,69,69,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.056,,,,,
,,,,,Wetland: Estuarine Forested,69,69,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3511,,,,,
,,,,,Wetland: Estuarine Forested,69,69,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3974,,,,,
,,,,,Wetland: Estuarine Forested,69,69,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0498,,,,,
,,,,,Wetland: Estuarine Forested,69,69,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1457,,,,,
,,,,,Wetland: Estuarine Forested,70,70,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0559,,,,,
,,,,,Wetland: Estuarine Forested,70,70,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3515,,,,,
,,,,,Wetland: Estuarine Forested,70,70,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3979,,,,,
,,,,,Wetland: Estuarine Forested,70,70,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.049,,,,,
,,,,,Wetland: Estuarine Forested,70,70,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1457,,,,,
,,,,,Wetland: Estuarine Forested,71,71,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0559,,,,,
,,,,,Wetland: Estuarine Forested,71,71,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3514,,,,,
,,,,,Wetland: Estuarine Forested,71,71,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3979,,,,,
,,,,,Wetland: Estuarine Forested,71,71,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.049,,,,,
,,,,,Wetland: Estuarine Forested,71,71,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1457,,,,,
,,,,,Wetland: Estuarine Forested,72,72,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0558,,,,,
,,,,,Wetland: Estuarine Forested,72,72,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3518,,,,,
,,,,,Wetland: Estuarine Forested,72,72,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3985,,,,,
,,,,,Wetland: Estuarine Forested,72,72,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0483,,,,,
,,,,,Wetland: Estuarine Forested,72,72,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1456,,,,,
,,,,,Wetland: Estuarine Forested,73,73,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0559,,,,,
,,,,,Wetland: Estuarine Forested,73,73,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3514,,,,,
,,,,,Wetland: Estuarine Forested,73,73,Net Growth Forest: Atmosphere -> Foliage [Type],,0.398,,,,,
,,,,,Wetland: Estuarine Forested,73,73,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0491,,,,,
,,,,,Wetland: Estuarine Forested,73,73,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1457,,,,,
,,,,,Wetland: Estuarine Forested,74,74,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0558,,,,,
,,,,,Wetland: Estuarine Forested,74,74,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3518,,,,,
,,,,,Wetland: Estuarine Forested,74,74,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3985,,,,,
,,,,,Wetland: Estuarine Forested,74,74,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0483,,,,,
,,,,,Wetland: Estuarine Forested,74,74,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1456,,,,,
